event_id,t2,t4,merging_id,lead_id,lag_id,LC,Final_follower_decision,Previous_decision,Time_lapsed
614,-1.0052177896200156,-607.4019171602964,3076.0,-9999.0,3123.0,0.0,0.0,1.0,305.0
615,-1.0262368920818963,-350.4026026417118,530.0,-9999.0,580.0,1.0,0.0,0.0,18.0
616,-1.0197525456066912,-350.4026026417118,530.0,-9999.0,580.0,0.0,0.0,0.0,18.0
617,-1.0134410064522907,-350.4026026417118,530.0,-9999.0,580.0,0.0,0.0,0.0,18.0
618,-1.0073951330429547,-350.4026026417118,530.0,-9999.0,580.0,0.0,0.0,0.0,18.0
619,-1.0031443041336083,-350.4026026417118,530.0,-9999.0,580.0,0.0,0.0,0.0,18.0
620,-1.06093845284995,-929.7188431466185,32.0,-9999.0,126.0,1.0,0.0,0.0,169.0
621,-1.0555107992461454,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
622,-1.05033454198485,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
623,-1.0453087823707627,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
624,-1.0403332092577506,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
625,-1.0357486806819611,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
626,-1.0324224750818425,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
627,-1.0306931808797573,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
628,-1.0299615039107817,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
629,-1.0296563015273323,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
630,-1.0296657665766578,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
631,-1.029629923273366,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
632,-1.0291343309750576,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
633,-1.0261190629796233,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
634,-1.0216468126242837,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
635,-1.0173455090013566,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
636,-1.0139601190729752,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
637,-1.0113372332744779,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
638,-1.008461715386008,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
639,-1.00509954352585,-929.7188431466185,32.0,-9999.0,126.0,0.0,0.0,0.0,169.0
640,-1.0282230945834918,-500.2739390787474,3111.0,-9999.0,3148.0,1.0,0.0,0.0,383.0
641,-1.0272418404836858,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0.0,383.0
642,-1.0268090462475585,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0.0,383.0
643,-1.0264895176181452,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0.0,383.0
644,-1.0257791654452837,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0.0,383.0
645,-1.0243935234761063,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0.0,383.0
646,-1.021943671678093,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0.0,383.0
647,-1.0185598982202864,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0.0,383.0
648,-1.0152748710455788,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0.0,383.0
649,-1.0130488940574638,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0.0,383.0
650,-1.0116580494524132,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0.0,383.0
651,-1.0104983875255087,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0.0,383.0
652,-1.010263670577375,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0.0,383.0
653,-1.0092113564840193,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0.0,383.0
654,-1.0077699209351652,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0.0,383.0
655,-1.0052011728185823,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0.0,383.0
656,-1.0050398898922956,-382.33680747696945,3133.0,-9999.0,3101.0,1.0,1.0,0.0,486.0
657,-1.0522289520214614,-292.7922215599682,1676.0,-9999.0,1715.0,1.0,2.0,1.0,71.0
658,-1.0491578396400778,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1.0,71.0
659,-1.0443574976774797,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1.0,71.0
660,-1.0380014796602224,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1.0,71.0
661,-1.030456355632027,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1.0,71.0
662,-1.0228476127586703,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1.0,71.0
663,-1.0141858961186354,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1.0,71.0
664,-1.0068596813840862,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1.0,71.0
665,-1.0031999424983866,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1.0,71.0
666,-1.055814790134615,-306.32200196301824,666.0,-9999.0,733.0,1.0,0.0,0.0,59.0
667,-1.05391945553195,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0.0,59.0
668,-1.0504913776725457,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0.0,59.0
669,-1.045262265828184,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0.0,59.0
670,-1.0400659016773883,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0.0,59.0
671,-1.0342548624580958,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0.0,59.0
672,-1.027676558789616,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0.0,59.0
673,-1.0198723468186117,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0.0,59.0
674,-1.0125027569537561,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0.0,59.0
675,-1.0061835947908095,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0.0,59.0
676,-1.0685037977843805,-379.0699519042673,183.0,-9999.0,247.0,1.0,0.0,1.0,16.0
677,-1.0646217996487444,-379.0699519042673,183.0,-9999.0,247.0,0.0,0.0,1.0,16.0
678,-1.060123920500714,-379.0699519042673,183.0,-9999.0,247.0,0.0,0.0,1.0,16.0
679,-1.0538464267963077,-379.0699519042673,183.0,-9999.0,247.0,0.0,0.0,1.0,16.0
680,-1.0459270718699145,-379.0699519042673,183.0,-9999.0,247.0,0.0,0.0,1.0,16.0
681,-1.0365954303289326,-379.0699519042673,183.0,-9999.0,247.0,0.0,0.0,1.0,16.0
682,-1.0293816756642216,-379.0699519042673,183.0,-9999.0,247.0,0.0,0.0,1.0,16.0
683,-1.0678605210624492,-335.128720095288,2758.0,-9999.0,2885.0,1.0,0.0,2.0,417.0
684,-1.0654276893690027,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2.0,417.0
685,-1.0629468230084964,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2.0,417.0
686,-1.0601711206120852,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2.0,417.0
687,-1.057704416402338,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2.0,417.0
688,-1.0556684550184208,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2.0,417.0
689,-1.0534172375281154,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2.0,417.0
690,-1.0506835637596545,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2.0,417.0
691,-1.0462374300489239,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2.0,417.0
692,-1.0394787883593386,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2.0,417.0
693,-1.031371008816308,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2.0,417.0
694,-1.008209489429321,-502.6816835146745,2761.0,-9999.0,2483.0,1.0,1.0,0.0,60.0
695,-1.0051967487112035,-502.6816835146745,2761.0,-9999.0,2483.0,0.0,1.0,0.0,60.0
696,-1.0147487198893315,-338.51465331146056,1751.0,-9999.0,1761.0,1.0,0.0,1.0,368.0
697,-1.0074294117723324,-338.51465331146056,1751.0,-9999.0,1761.0,0.0,0.0,1.0,368.0
698,-1.0035819406844277,-338.51465331146056,1751.0,-9999.0,1761.0,0.0,0.0,1.0,368.0
699,-1.064570416066725,-267.15750135948355,763.0,-9999.0,880.0,1.0,1.0,2.0,11.0
700,-1.062950848236952,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2.0,11.0
701,-1.0619788913388162,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2.0,11.0
702,-1.060194907925193,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2.0,11.0
703,-1.0573857313987756,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2.0,11.0
704,-1.053195461551575,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2.0,11.0
705,-1.0477025406350515,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2.0,11.0
706,-1.0416411439456015,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2.0,11.0
707,-1.0351341951813595,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2.0,11.0
708,-1.0307820628186288,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2.0,11.0
709,-1.0120401437683184,-458.9793912594336,1813.0,-9999.0,1825.0,1.0,1.0,0.0,307.0
710,-1.006008033936235,-458.9793912594336,1813.0,-9999.0,1825.0,0.0,1.0,0.0,307.0
711,-1.053915689929011,-304.05049391728625,296.0,-9999.0,342.0,1.0,0.0,0.0,122.0
712,-1.052719649480487,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0.0,122.0
713,-1.0515428644865712,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0.0,122.0
714,-1.0488069828767208,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0.0,122.0
715,-1.0459339607021203,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0.0,122.0
716,-1.0427886818146626,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0.0,122.0
717,-1.039632159338885,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0.0,122.0
718,-1.0359838979838323,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0.0,122.0
719,-1.0326797772044414,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0.0,122.0
720,-1.0285306819258988,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0.0,122.0
721,-1.0234613291060495,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0.0,122.0
722,-1.019375262207413,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0.0,122.0
723,-1.0130546458171428,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0.0,122.0
724,-1.0069952186694517,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0.0,122.0
725,-1.0038792781096597,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0.0,122.0
726,-1.0547092470077724,-316.46383340627716,318.0,-9999.0,360.0,1.0,0.0,0.0,72.0
727,-1.0523095329048586,-316.46383340627716,318.0,-9999.0,360.0,0.0,0.0,0.0,72.0
728,-1.0503549052092978,-316.46383340627716,318.0,-9999.0,360.0,0.0,0.0,0.0,72.0
729,-1.0488110191695632,-316.46383340627716,318.0,-9999.0,360.0,0.0,0.0,0.0,72.0
730,-1.0472311363035451,-316.46383340627716,318.0,-9999.0,360.0,0.0,0.0,0.0,72.0
731,-1.0446428800326326,-316.46383340627716,318.0,-9999.0,360.0,0.0,0.0,0.0,72.0
732,-1.041113405530644,-316.46383340627716,318.0,-9999.0,360.0,0.0,0.0,0.0,72.0
733,-1.0368191313363735,-316.46383340627716,318.0,-9999.0,360.0,0.0,0.0,0.0,72.0
734,-1.03227328236997,-316.46383340627716,318.0,-9999.0,360.0,0.0,0.0,0.0,72.0
735,-1.0273595804308808,-316.46383340627716,318.0,-9999.0,360.0,0.0,0.0,0.0,72.0
736,-1.0215305631647034,-316.46383340627716,318.0,-9999.0,360.0,0.0,0.0,0.0,72.0
737,-1.0151360840074073,-316.46383340627716,318.0,-9999.0,360.0,0.0,0.0,0.0,72.0
738,-1.0085337559580954,-316.46383340627716,318.0,-9999.0,360.0,0.0,0.0,0.0,72.0
739,-1.0046673596285016,-316.46383340627716,318.0,-9999.0,360.0,0.0,0.0,0.0,72.0
740,-1.055866779195831,-670.5225929377926,2378.0,-9999.0,2448.0,1.0,1.0,0.0,146.0
741,-1.0523413008944,-670.5225929377926,2378.0,-9999.0,2448.0,0.0,1.0,0.0,146.0
742,-1.0498115718359695,-670.5225929377926,2378.0,-9999.0,2448.0,0.0,1.0,0.0,146.0
743,-1.047621703537184,-670.5225929377926,2378.0,-9999.0,2448.0,0.0,1.0,0.0,146.0
744,-1.0443688404489195,-670.5225929377926,2378.0,-9999.0,2448.0,0.0,1.0,0.0,146.0
745,-1.0406289206167332,-670.5225929377926,2378.0,-9999.0,2448.0,0.0,1.0,0.0,146.0
746,-1.035317742698524,-670.5225929377926,2378.0,-9999.0,2448.0,0.0,1.0,0.0,146.0
747,-1.03107724792762,-670.5225929377926,2378.0,-9999.0,2448.0,0.0,1.0,0.0,146.0
748,-1.0125339942956901,-287.15660107073063,843.0,-9999.0,856.0,1.0,2.0,1.0,104.0
749,-1.0052091499780098,-287.15660107073063,843.0,-9999.0,856.0,0.0,2.0,1.0,104.0
750,-1.079531386167818,-701.5858509823338,334.0,-9999.0,400.0,1.0,2.0,0.0,94.0
751,-1.0769302591801655,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0.0,94.0
752,-1.0721777511160495,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0.0,94.0
753,-1.0666859830591902,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0.0,94.0
754,-1.0618723950531508,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0.0,94.0
755,-1.05834308656523,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0.0,94.0
756,-1.0550003180823104,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0.0,94.0
757,-1.052248117005456,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0.0,94.0
758,-1.049410277353532,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0.0,94.0
759,-1.0461687677420632,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0.0,94.0
760,-1.041331922454721,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0.0,94.0
761,-1.0350742792557406,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0.0,94.0
762,-1.0307931574938327,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0.0,94.0
763,-1.0468384791166756,-785.465990073664,2385.0,-9999.0,2467.0,1.0,0.0,0.0,650.0
764,-1.0428763263470455,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
765,-1.0405979677952384,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
766,-1.0381849173143127,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
767,-1.035262925492528,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
768,-1.0331700976492726,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
769,-1.0320125147457346,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
770,-1.0305271368648197,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
771,-1.0289528891726318,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
772,-1.0262281585304776,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
773,-1.0220136152391222,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
774,-1.0181569737930138,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
775,-1.015619926445496,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
776,-1.0147028104240492,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
777,-1.0146654913621742,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
778,-1.014366493250671,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
779,-1.0134238243878877,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
780,-1.011407681811907,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
781,-1.0068618756891774,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
782,-1.004217540611026,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0.0,650.0
783,-1.0267062215780867,-429.4045965274759,1885.0,-9999.0,1907.0,1.0,0.0,0.0,191.0
784,-1.0209508043096884,-429.4045965274759,1885.0,-9999.0,1907.0,0.0,0.0,0.0,191.0
785,-1.0150003594069772,-429.4045965274759,1885.0,-9999.0,1907.0,0.0,0.0,0.0,191.0
786,-1.009004342515401,-429.4045965274759,1885.0,-9999.0,1907.0,0.0,0.0,0.0,191.0
787,-1.005082335833711,-429.4045965274759,1885.0,-9999.0,1907.0,0.0,0.0,0.0,191.0
788,-1.011660754010247,-1123.3685545229655,2420.0,-9999.0,2428.0,1.0,0.0,0.0,124.0
789,-1.0084168288608377,-1123.3685545229655,2420.0,-9999.0,2428.0,0.0,0.0,0.0,124.0
790,-1.0058398258133765,-1123.3685545229655,2420.0,-9999.0,2428.0,0.0,0.0,0.0,124.0
791,-1.0296477718096293,-408.59326249478164,1912.0,-9999.0,1914.0,1.0,0.0,0.0,182.0
792,-1.025128890029943,-408.59326249478164,1912.0,-9999.0,1914.0,0.0,0.0,0.0,182.0
793,-1.0200135928747776,-408.59326249478164,1912.0,-9999.0,1914.0,0.0,0.0,0.0,182.0
794,-1.0146328228067305,-408.59326249478164,1912.0,-9999.0,1914.0,0.0,0.0,0.0,182.0
795,-1.0082452273147862,-408.59326249478164,1912.0,-9999.0,1914.0,0.0,0.0,0.0,182.0
796,-1.0043241131368348,-408.59326249478164,1912.0,-9999.0,1914.0,0.0,0.0,0.0,182.0
797,-1.004115945347275,-402.1050667770019,389.0,-9999.0,400.0,1.0,0.0,0.0,170.0
798,-1.0645777718289169,-1502.7811066030424,2949.0,-9999.0,3038.0,1.0,1.0,0.0,166.0
799,-1.0626158973777005,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0.0,166.0
800,-1.0601565563313413,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0.0,166.0
801,-1.0573933074111528,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0.0,166.0
802,-1.0546816443299603,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0.0,166.0
803,-1.0524973285688648,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0.0,166.0
804,-1.0504276391936516,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0.0,166.0
805,-1.0486665081172175,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0.0,166.0
806,-1.0478016895427038,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0.0,166.0
807,-1.0471765080669595,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0.0,166.0
808,-1.046316900269221,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0.0,166.0
809,-1.0450065445841497,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0.0,166.0
810,-1.04285674465781,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0.0,166.0
811,-1.0400102307071222,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0.0,166.0
812,-1.036154315894686,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0.0,166.0
813,-1.0317468382950707,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0.0,166.0
814,-1.0596947182530658,-360.95536624202435,406.0,-9999.0,482.0,1.0,0.0,0.0,191.0
815,-1.0579384577971813,-360.95536624202435,406.0,-9999.0,482.0,0.0,0.0,0.0,191.0
816,-1.0569745401359247,-360.95536624202435,406.0,-9999.0,482.0,0.0,0.0,0.0,191.0
817,-1.0559330003063387,-360.95536624202435,406.0,-9999.0,482.0,0.0,0.0,0.0,191.0
818,-1.0544318102390857,-360.95536624202435,406.0,-9999.0,482.0,0.0,0.0,0.0,191.0
819,-1.0519377993549561,-360.95536624202435,406.0,-9999.0,482.0,0.0,0.0,0.0,191.0
820,-1.0490015496469376,-360.95536624202435,406.0,-9999.0,482.0,0.0,0.0,0.0,191.0
821,-1.0453932690623566,-360.95536624202435,406.0,-9999.0,482.0,0.0,0.0,0.0,191.0
822,-1.0414077797284786,-360.95536624202435,406.0,-9999.0,482.0,0.0,0.0,0.0,191.0
823,-1.038234486184245,-360.95536624202435,406.0,-9999.0,482.0,0.0,0.0,0.0,191.0
824,-1.0350054617819995,-360.95536624202435,406.0,-9999.0,482.0,0.0,0.0,0.0,191.0
825,-1.0323014181397308,-360.95536624202435,406.0,-9999.0,482.0,0.0,0.0,0.0,191.0
826,-1.0166336771367697,-352.4522628148908,413.0,-9999.0,445.0,1.0,0.0,1.0,253.0
827,-1.0101197802890984,-352.4522628148908,413.0,-9999.0,445.0,0.0,0.0,1.0,253.0
828,-1.0054876267433217,-352.4522628148908,413.0,-9999.0,445.0,0.0,0.0,1.0,253.0
829,-1.0224482415750544,-320.01183080809795,1959.0,-9999.0,1997.0,1.0,0.0,1.0,7.0
830,-1.0150605330534739,-320.01183080809795,1959.0,-9999.0,1997.0,0.0,0.0,1.0,7.0
831,-1.00821756866719,-320.01183080809795,1959.0,-9999.0,1997.0,0.0,0.0,1.0,7.0
832,-1.0021842754733834,-320.01183080809795,1959.0,-9999.0,1997.0,0.0,0.0,1.0,7.0
833,-1.02633258011227,-281.36453316817347,457.0,-9999.0,460.0,1.0,0.0,0.0,183.0
834,-1.0202548271032315,-281.36453316817347,457.0,-9999.0,460.0,0.0,0.0,0.0,183.0
835,-1.013721169549033,-281.36453316817347,457.0,-9999.0,460.0,0.0,0.0,0.0,183.0
836,-1.0085000009231784,-281.36453316817347,457.0,-9999.0,460.0,0.0,0.0,0.0,183.0
837,-1.0046721363512066,-281.36453316817347,457.0,-9999.0,460.0,0.0,0.0,0.0,183.0
838,-1.0590151205959597,-282.8516365770967,1483.0,-9999.0,1529.0,1.0,0.0,0.0,208.0
839,-1.0534323398277807,-282.8516365770967,1483.0,-9999.0,1529.0,0.0,0.0,0.0,208.0
840,-1.048224208878522,-282.8516365770967,1483.0,-9999.0,1529.0,0.0,0.0,0.0,208.0
841,-1.0420683327114162,-282.8516365770967,1483.0,-9999.0,1529.0,0.0,0.0,0.0,208.0
842,-1.0353297247359818,-282.8516365770967,1483.0,-9999.0,1529.0,0.0,0.0,0.0,208.0
843,-1.0284265625184812,-282.8516365770967,1483.0,-9999.0,1529.0,0.0,0.0,0.0,208.0
844,-1.0202532099840438,-282.8516365770967,1483.0,-9999.0,1529.0,0.0,0.0,0.0,208.0
845,-1.0126279202531008,-282.8516365770967,1483.0,-9999.0,1529.0,0.0,0.0,0.0,208.0
846,-1.0060344631237899,-282.8516365770967,1483.0,-9999.0,1529.0,0.0,0.0,0.0,208.0
847,-1.0190410194508035,-399.0763663960821,2039.0,-9999.0,2106.0,1.0,2.0,0.0,24.0
848,-1.0123770516951631,-399.0763663960821,2039.0,-9999.0,2106.0,0.0,2.0,0.0,24.0
849,-1.00612871704036,-399.0763663960821,2039.0,-9999.0,2106.0,0.0,2.0,0.0,24.0
850,-1.0317322284345047,-251.6465147015755,2055.0,-9999.0,2031.0,1.0,0.0,0.0,46.0
851,-1.0287715276892684,-264.8811057731319,1064.0,-9999.0,1079.0,1.0,0.0,0.0,283.0
852,-1.0389911726872225,-290.8703498280907,1617.0,-9999.0,1669.0,1.0,0.0,0.0,319.0
853,-1.031146577593635,-290.8703498280907,1617.0,-9999.0,1669.0,0.0,0.0,0.0,319.0
854,-1.038782108818088,-402.5853471911977,183.0,-9999.0,279.0,1.0,0.0,2.0,112.0
855,-1.0304371453969225,-402.5853471911977,183.0,-9999.0,279.0,0.0,0.0,2.0,112.0
856,-1.0283219222734135,-274.742642770847,3256.0,-9999.0,3222.0,1.0,1.0,0.0,337.0
857,-1.0391261234768183,-357.2095539229784,3257.0,-9999.0,3321.0,1.0,2.0,0.0,94.0
858,-1.031344069895198,-357.2095539229784,3257.0,-9999.0,3321.0,0.0,2.0,0.0,94.0
859,-1.0392546452850575,-363.95542581368534,2758.0,-9999.0,2799.0,1.0,0.0,2.0,598.0
860,-1.0311092097505337,-363.95542581368534,2758.0,-9999.0,2799.0,0.0,0.0,2.0,598.0
861,-1.0394049684617426,-483.44780297651073,2263.0,-9999.0,2385.0,1.0,0.0,0.0,98.0
862,-1.031957372466717,-483.44780297651073,2263.0,-9999.0,2385.0,0.0,0.0,0.0,98.0
863,-1.0608106202753873,inf,3293.0,-9999.0,3309.0,1.0,1.0,0.0,94.0
864,-1.0608310831083108,inf,3293.0,-9999.0,3309.0,0.0,1.0,0.0,94.0
865,-1.0608310831083108,inf,3293.0,-9999.0,3309.0,0.0,1.0,0.0,94.0
866,-1.060830600864328,inf,3293.0,-9999.0,3309.0,0.0,1.0,0.0,94.0
867,-1.0602708138227293,inf,3293.0,-9999.0,3309.0,0.0,1.0,0.0,94.0
868,-1.0592263306104908,inf,3293.0,-9999.0,3309.0,0.0,1.0,0.0,94.0
869,-1.0575960602619845,inf,3293.0,-9999.0,3309.0,0.0,1.0,0.0,94.0
870,-1.0540698222742075,inf,3293.0,-9999.0,3309.0,0.0,1.0,0.0,94.0
871,-1.049132105083751,inf,3293.0,-9999.0,3309.0,0.0,1.0,0.0,94.0
872,-1.0420788297549077,inf,3293.0,-9999.0,3309.0,0.0,1.0,0.0,94.0
873,-1.0343690111476358,inf,3293.0,-9999.0,3309.0,0.0,1.0,0.0,94.0
874,-1.0300117265266935,inf,3293.0,-9999.0,3309.0,0.0,1.0,0.0,94.0
875,-1.0548453019949902,-300.4740696250377,1762.0,-9999.0,1879.0,1.0,2.0,0.0,356.0
876,-1.0537224913415602,-300.4740696250377,1762.0,-9999.0,1879.0,0.0,2.0,0.0,356.0
877,-1.0527919586067458,-300.4740696250377,1762.0,-9999.0,1879.0,0.0,2.0,0.0,356.0
878,-1.0518333653241076,-300.4740696250377,1762.0,-9999.0,1879.0,0.0,2.0,0.0,356.0
879,-1.050200425289977,-300.4740696250377,1762.0,-9999.0,1879.0,0.0,2.0,0.0,356.0
880,-1.0477727158281875,-300.4740696250377,1762.0,-9999.0,1879.0,0.0,2.0,0.0,356.0
881,-1.0443321768716032,-300.4740696250377,1762.0,-9999.0,1879.0,0.0,2.0,0.0,356.0
882,-1.0403774202793812,-300.4740696250377,1762.0,-9999.0,1879.0,0.0,2.0,0.0,356.0
883,-1.0357562355106942,-300.4740696250377,1762.0,-9999.0,1879.0,0.0,2.0,0.0,356.0
